Snap Date,Dep Date,Return Date,Dep time,Dep Time,Dep Duration,From,Back time,Back Comp,Stops,Back Duration,Back Arrival,Stops,Dep Airport,Back Airport,Price,Class
2025-03-04,2025-03-15,2025-03-18,9:20 am – 12:50 pm,British Airways,nonstop,2h 30m,LGW,FCO,6:45 am – 8:35 am,British Airways,nonstop,2h 50m,FCO,LGW,$369,Economy
2025-03-04,2025-03-15,2025-03-18,8:50 pm – 12:10 am,Iberia,nonstop,2h 20m,LGW,FCO,1:45 pm – 3:40 pm,British Airways,nonstop,2h 55m,FCO,LHR,$389,Economy
2025-03-04,2025-03-15,2025-03-18,4:05 pm – 7:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,7:55 am – 9:55 am,British Airways,nonstop,3h 00m,FCO,LHR,$363,Economy
2025-03-04,2025-03-15,2025-03-18,6:20 pm – 9:55 pm,British Airways,nonstop,2h 35m,LHR,FCO,11:25 am – 1:15 pm,British Airways,nonstop,2h 50m,FCO,LHR,$372,Economy
2025-03-04,2025-03-15,2025-03-18,4:05 pm – 7:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,5:25 pm – 7:10 pm,British Airways,nonstop,2h 45m,FCO,LHR,$376,Economy
2025-03-04,2025-03-15,2025-03-18,6:55 am – 10:30 am,British Airways,nonstop,2h 35m,LHR,FCO,11:25 am – 1:15 pm,British Airways,nonstop,2h 50m,FCO,LHR,$379,Economy
2025-03-04,2025-03-15,2025-03-18,11:05 am – 2:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,1:45 pm – 3:40 pm,British Airways,nonstop,2h 55m,FCO,LHR,$380,Economy
2025-03-04,2025-03-15,2025-03-18,11:05 am – 2:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,7:35 am – 9:25 am,British Airways,nonstop,2h 50m,FCO,LHR,$386,Economy
2025-03-04,2025-03-15,2025-03-18,8:50 am – 12:25 pm,British Airways,nonstop,2h 35m,LHR,FCO,1:45 pm – 3:40 pm,British Airways,nonstop,2h 55m,FCO,LHR,$391,Economy
2025-03-04,2025-03-15,2025-03-18,11:05 am – 2:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,7:55 am – 9:55 am,British Airways,nonstop,3h 00m,FCO,LHR,$386,Economy
2025-03-04,2025-03-15,2025-03-18,11:05 am – 2:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,5:25 pm – 7:10 pm,British Airways,nonstop,2h 45m,FCO,LHR,$399,Economy
2025-03-04,2025-03-15,2025-03-18,1:50 pm – 6:55 pm,Lufthansa,1 stop,4h 05m,LHR,FCO,2:50 pm – 5:50 pm,SWISS,1 stop,4h 00m,FCO,LGW,$275,Economy
2025-03-04,2025-03-15,2025-03-18,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,6:45 am – 8:35 am,Iberia,nonstop,2h 50m,FCO,LGW,$296,Economy
2025-03-04,2025-03-15,2025-03-18,1:45 pm – 7:10 pm,SWISS,1 stop,4h 25m,LHR,FCO,2:50 pm – 5:50 pm,SWISS,1 stop,4h 00m,FCO,LGW,$264,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$188,Economy
2025-03-04,2025-03-15,2025-03-19,6:30 pm – 9:30 am,easyJet,1 stop,14h 00m,LTN,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$155,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,6:35 am – 8:20 am,Wizz Air,nonstop,2h 45m,FCO,LGW,$205,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$201,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:20 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$201,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$209,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,6:35 am – 8:20 am,Wizz Air,nonstop,2h 45m,FCO,LGW,$166,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$161,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:20 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$161,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$242,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$261,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,9:20 am – 1:50 pm,Vueling,1 stop,5h 30m,FCO,LGW,$194,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,9:20 am – 2:25 pm,Vueling,1 stop,6h 05m,FCO,LHR,$193,Economy
2025-03-04,2025-03-15,2025-03-19,9:20 am – 12:50 pm,Vueling,nonstop,2h 30m,LGW,FCO,9:20 am – 1:50 pm,Vueling,1 stop,5h 30m,FCO,LGW,$259,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,5:10 pm – 10:10 pm,easyJet,1 stop,6h 00m,FCO,LGW,$229,Economy
2025-03-04,2025-03-15,2025-03-19,4:10 pm – 11:30 pm,Vueling,1 stop,6h 20m,LGW,FCO,6:45 am – 8:35 am,Vueling,nonstop,2h 50m,FCO,LGW,$207,Economy
2025-03-04,2025-03-15,2025-03-19,4:10 pm – 11:30 pm,Vueling,1 stop,6h 20m,LGW,FCO,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$212,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,7:30 am – 1:50 pm,Vueling,1 stop,7h 20m,FCO,LGW,$190,Economy
2025-03-04,2025-03-15,2025-03-19,9:20 am – 12:50 pm,Vueling,nonstop,2h 30m,LGW,FCO,9:20 am – 2:25 pm,Vueling,1 stop,6h 05m,FCO,LHR,$257,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,7:30 am – 2:25 pm,Vueling,1 stop,7h 55m,FCO,LHR,$188,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,12:05 pm – 6:35 pm,Vueling,1 stop,7h 30m,FCO,LGW,$213,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,5:10 pm – 10:10 pm,easyJet,1 stop,6h 00m,FCO,LGW,$286,Economy
2025-03-04,2025-03-15,2025-03-19,3:15 pm – 11:30 pm,Vueling,1 stop,7h 15m,LHR,FCO,6:45 am – 8:35 am,Vueling,nonstop,2h 50m,FCO,LGW,$211,Economy
2025-03-04,2025-03-15,2025-03-19,3:15 pm – 11:30 pm,Vueling,1 stop,7h 15m,LHR,FCO,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$217,Economy
2025-03-04,2025-03-15,2025-03-19,6:20 am – 11:45 am,Air France,1 stop,4h 25m,LHR,FCO,4:50 pm – 9:25 pm,Air France,1 stop,5h 35m,FCO,LHR,$282,Economy
2025-03-04,2025-03-15,2025-03-19,6:20 am – 11:45 am,Air France,1 stop,4h 25m,LHR,FCO,12:50 pm – 4:35 pm,Air France,1 stop,4h 45m,FCO,LHR,$326,Economy
2025-03-04,2025-03-15,2025-03-19,7:55 am – 3:45 pm,easyJet,1 stop,6h 50m,LTN,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$271,Economy
2025-03-04,2025-03-15,2025-03-19,9:20 am – 12:50 pm,Vueling,nonstop,2h 30m,LGW,FCO,7:30 am – 1:50 pm,Vueling,1 stop,7h 20m,FCO,LGW,$255,Economy
2025-03-04,2025-03-15,2025-03-19,6:20 am – 11:45 am,Air France,1 stop,4h 25m,LHR,FCO,6:00 am – 10:30 am,Air France,1 stop,5h 30m,FCO,LHR,$324,Economy
2025-03-04,2025-03-15,2025-03-19,11:30 am – 5:50 pm,Air France,1 stop,5h 20m,LHR,FCO,4:50 pm – 9:25 pm,Air France,1 stop,5h 35m,FCO,LHR,$280,Economy
2025-03-04,2025-03-15,2025-03-19,11:30 am – 5:50 pm,Air France,1 stop,5h 20m,LHR,FCO,12:50 pm – 4:35 pm,Air France,1 stop,4h 45m,FCO,LHR,$324,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$185,Economy
2025-03-04,2025-03-15,2025-03-19,6:15 pm – 9:40 pm,Ryanair,nonstop,2h 25m,STN,CIA,10:05 am – 11:50 am,Ryanair,nonstop,2h 45m,CIA,STN,$209,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,4:10 pm – 5:55 pm,Ryanair,nonstop,2h 45m,CIA,STN,$211,Economy
2025-03-04,2025-03-15,2025-03-19,6:15 pm – 9:40 pm,Ryanair,nonstop,2h 25m,STN,CIA,2:15 pm – 4:00 pm,Ryanair,nonstop,2h 45m,CIA,STN,$211,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,4:10 pm – 5:55 pm,Ryanair,nonstop,2h 45m,CIA,STN,$170,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,8:00 pm – 9:45 pm,Ryanair,nonstop,2h 45m,CIA,STN,$190,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$191,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,6:45 am – 8:35 am,Vueling,nonstop,2h 50m,FCO,LGW,$151,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,6:45 am – 8:35 am,Vueling,nonstop,2h 50m,FCO,LGW,$214,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,6:35 am – 8:20 am,Wizz Air,nonstop,2h 45m,FCO,LGW,$194,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,6:20 am – 8:05 am,Ryanair,nonstop,2h 45m,CIA,STN,$196,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$219,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$201,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:20 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$201,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,8:00 pm – 9:45 pm,Ryanair,nonstop,2h 45m,CIA,STN,$221,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$161,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:20 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$161,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,4:10 pm – 5:55 pm,Ryanair,nonstop,2h 45m,CIA,STN,$205,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,6:20 am – 8:05 am,Ryanair,nonstop,2h 45m,CIA,STN,$227,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,8:25 pm – 10:10 pm,British Airways,nonstop,2h 45m,FCO,LHR,$229,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,10:05 am – 11:50 am,Ryanair,nonstop,2h 45m,CIA,STN,$229,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$209,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$231,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,3:40 pm – 5:35 pm,British Airways,nonstop,2h 55m,FCO,LHR,$229,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,4:10 pm – 5:55 pm,Ryanair,nonstop,2h 45m,CIA,STN,$236,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,7:40 am – 9:40 am,British Airways,nonstop,3h 00m,FCO,LHR,$229,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,7:50 am – 9:50 am,British Airways,nonstop,3h 00m,FCO,LHR,$229,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$242,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$246,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,10:05 am – 11:50 am,Ryanair,nonstop,2h 45m,CIA,STN,$254,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,5:35 pm – 7:20 pm,British Airways,nonstop,2h 45m,FCO,LHR,$272,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,11:25 am – 1:15 pm,British Airways,nonstop,2h 50m,FCO,LHR,$275,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,1:15 pm – 3:10 pm,British Airways,nonstop,2h 55m,FCO,LHR,$275,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$261,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$306,Economy
2025-03-04,2025-03-15,2025-03-19,6:15 pm – 9:40 pm,Ryanair,nonstop,2h 25m,STN,CIA,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$287,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,British Airways,nonstop,2h 20m,LGW,FCO,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$314,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,British Airways,nonstop,2h 20m,LGW,FCO,8:25 pm – 10:10 pm,British Airways,nonstop,2h 45m,FCO,LHR,$330,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,British Airways,nonstop,2h 20m,LGW,FCO,3:40 pm – 5:35 pm,British Airways,nonstop,2h 55m,FCO,LHR,$330,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,British Airways,nonstop,2h 20m,LGW,FCO,7:40 am – 9:40 am,British Airways,nonstop,3h 00m,FCO,LHR,$330,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:30 am,British Airways,nonstop,2h 35m,LHR,FCO,3:40 pm – 5:35 pm,British Airways,nonstop,2h 55m,FCO,LHR,$323,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:30 am,British Airways,nonstop,2h 35m,LHR,FCO,6:25 pm – 8:10 pm,British Airways,nonstop,2h 45m,FCO,LGW,$333,Economy
2025-03-04,2025-03-15,2025-03-19,6:15 pm – 9:40 pm,Ryanair,nonstop,2h 25m,STN,CIA,9:20 am – 1:50 pm,Vueling,1 stop,5h 30m,FCO,LGW,$200,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:30 am,British Airways,nonstop,2h 35m,LHR,FCO,7:50 am – 9:50 am,British Airways,nonstop,3h 00m,FCO,LHR,$323,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:30 am,British Airways,nonstop,2h 35m,LHR,FCO,7:40 am – 9:40 am,British Airways,nonstop,3h 00m,FCO,LHR,$323,Economy
2025-03-04,2025-03-15,2025-03-19,9:20 am – 12:50 pm,Vueling,nonstop,2h 30m,LGW,FCO,2:15 pm – 4:00 pm,Ryanair,nonstop,2h 45m,CIA,STN,$241,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,British Airways,nonstop,2h 20m,LGW,FCO,6:45 am – 8:35 am,British Airways,nonstop,2h 50m,FCO,LGW,$265,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$242,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Vueling,nonstop,2h 20m,LGW,FCO,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$246,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,British Airways,nonstop,2h 20m,LGW,FCO,6:25 pm – 8:10 pm,British Airways,nonstop,2h 45m,FCO,LGW,$265,Economy
2025-03-04,2025-03-15,2025-03-19,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$234,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,10:05 am – 11:50 am,Ryanair,nonstop,2h 45m,CIA,STN,$254,Economy
2025-03-04,2025-03-15,2025-03-19,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$193,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,2:15 pm – 4:00 pm,Ryanair,nonstop,2h 45m,CIA,STN,$257,Economy
2025-03-04,2025-03-15,2025-03-19,10:00 am – 1:25 pm,Ryanair,nonstop,2h 25m,STN,CIA,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$256,Economy
2025-03-04,2025-03-15,2025-03-19,9:20 am – 12:50 pm,Vueling,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$243,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,5:35 pm – 7:20 pm,British Airways,nonstop,2h 45m,FCO,LHR,$272,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,8:00 pm – 9:45 pm,Ryanair,nonstop,2h 45m,CIA,STN,$167,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$169,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,11:25 am – 1:15 pm,British Airways,nonstop,2h 50m,FCO,LHR,$275,Economy
2025-03-04,2025-03-15,2025-03-19,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,1:15 pm – 3:10 pm,British Airways,nonstop,2h 55m,FCO,LHR,$328,Economy
2025-03-04,2025-03-15,2025-03-19,4:05 pm – 7:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,8:25 pm – 10:10 pm,British Airways,nonstop,2h 45m,FCO,LHR,$357,Economy
2025-03-04,2025-03-15,2025-03-19,1:45 pm – 7:10 pm,SWISS,1 stop,4h 25m,LHR,FCO,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$260,Economy
2025-03-04,2025-03-15,2025-03-19,1:45 pm – 7:10 pm,SWISS,1 stop,4h 25m,LHR,FCO,6:45 am – 8:35 am,Vueling,nonstop,2h 50m,FCO,LGW,$260,Economy
2025-03-04,2025-03-15,2025-03-19,1:50 pm – 6:55 pm,Lufthansa,1 stop,4h 05m,LHR,FCO,8:00 pm – 9:45 pm,Ryanair,nonstop,2h 45m,CIA,STN,$276,Economy
2025-03-04,2025-03-15,2025-03-19,8:50 pm – 12:10 am,Iberia,nonstop,2h 20m,LGW,FCO,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$379,Economy
2025-03-04,2025-03-15,2025-03-19,4:05 pm – 7:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,3:40 pm – 5:35 pm,British Airways,nonstop,2h 55m,FCO,LHR,$357,Economy
2025-03-04,2025-03-15,2025-03-19,3:00 pm – 11:15 pm,Wizz Air,1 stop,7h 15m,LTN,FCO,6:45 am – 8:35 am,Vueling,nonstop,2h 50m,FCO,LGW,$111,Economy
2025-03-04,2025-03-15,2025-03-19,4:05 pm – 7:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,6:25 pm – 8:10 pm,British Airways,nonstop,2h 45m,FCO,LGW,$366,Economy
2025-03-04,2025-03-15,2025-03-19,4:05 pm – 7:40 pm,British Airways,nonstop,2h 35m,LHR,FCO,7:40 am – 9:40 am,British Airways,nonstop,3h 00m,FCO,LHR,$357,Economy
2025-03-04,2025-03-15,2025-03-19,9:20 am – 12:50 pm,British Airways,nonstop,2h 30m,LGW,FCO,2:40 pm – 4:10 pm,ITA Airways,nonstop,2h 30m,FCO,LCY,$386,Economy
2025-03-04,2025-03-15,2025-03-19,3:00 pm – 11:15 pm,Wizz Air,1 stop,7h 15m,LTN,FCO,6:25 pm – 8:10 pm,Vueling,nonstop,2h 45m,FCO,LGW,$116,Economy
2025-03-04,2025-03-15,2025-03-19,8:15 pm – 11:50 pm,British Airways,nonstop,2h 35m,LHR,FCO,9:30 am – 11:00 am,ITA Airways,nonstop,2h 30m,FCO,LCY,$385,Economy
2025-03-04,2025-03-15,2025-03-19,6:55 am – 10:30 am,British Airways,nonstop,2h 35m,LHR,FCO,5:35 pm – 7:20 pm,British Airways,nonstop,2h 45m,FCO,LHR,$367,Economy
2025-03-04,2025-03-15,2025-03-19,1:45 pm – 7:10 pm,SWISS,1 stop,4h 25m,LHR,FCO,2:05 pm – 3:55 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$271,Economy
2025-03-04,2025-03-15,2025-03-20,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$185,Economy
2025-03-04,2025-03-15,2025-03-20,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,6:35 am – 8:25 am,Wizz Air,nonstop,2h 50m,FCO,LGW,$155,Economy
2025-03-04,2025-03-15,2025-03-20,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,6:35 am – 8:25 am,Wizz Air,nonstop,2h 50m,FCO,LGW,$194,Economy
2025-03-04,2025-03-15,2025-03-20,9:05 am – 12:35 pm,Wizz Air,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:20 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$199,Economy
2025-03-04,2025-03-15,2025-03-20,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$209,Economy
2025-03-04,2025-03-15,2025-03-20,9:00 pm – 12:30 am,Wizz Air,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:20 pm,Wizz Air,nonstop,2h 50m,FCO,LGW,$160,Economy
2025-03-04,2025-03-15,2025-03-20,3:25 pm – 6:55 pm,easyJet,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:15 pm,easyJet,nonstop,2h 45m,FCO,LGW,$221,Economy
2025-03-04,2025-03-15,2025-03-20,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,8:55 pm – 10:35 pm,easyJet,nonstop,2h 40m,FCO,LGW,$241,Economy
2025-03-04,2025-03-15,2025-03-20,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,10:55 am – 12:45 pm,easyJet,nonstop,2h 50m,FCO,LGW,$265,Economy
2025-03-04,2025-03-15,2025-03-20,6:55 am – 10:25 am,easyJet,nonstop,2h 30m,LGW,FCO,6:30 pm – 8:15 pm,easyJet,nonstop,2h 45m,FCO,LGW,$277,Economy
2025-03-04,2025-03-15,2025-03-20,6:20 am – 11:45 am,Air France,1 stop,4h 25m,LHR,FCO,12:50 pm – 4:35 pm,Air France,1 stop,4h 45m,FCO,LHR,$282,Economy
2025-03-04,2025-03-15,2025-03-20,11:30 am – 5:50 pm,Air France,1 stop,5h 20m,LHR,FCO,12:50 pm – 4:35 pm,Air France,1 stop,4h 45m,FCO,LHR,$280,Economy
